,FinalID,StandardisedTraitName,StandardisedTraitDef,StandardisedTraitValue,StandardisedErrorPos,StandardisedErrorNeg,ConTemp,ConTempUnit,uniqueID,Temp(kel),1/kT
12905,MTD3948,net photosynthesis,NA,2.82836590909e-05,NA,NA,25,celsius,973,298.15,38.9217578753
12906,MTD3948,net photosynthesis,NA,2.58646275253e-05,NA,NA,30,celsius,973,303.15,38.2798024427
12907,MTD3948,net photosynthesis,NA,1.94093358586e-05,NA,NA,35,celsius,973,308.15,37.6586795733
12908,MTD3949,net photosynthesis,NA,0.0001563122,NA,NA,15,celsius,974,288.15,40.2725042878
12909,MTD3949,net photosynthesis,NA,2.50109457071e-05,NA,NA,20,celsius,974,293.15,39.5856118387
12910,MTD3949,net photosynthesis,NA,2.4765147096e-05,NA,NA,25,celsius,974,298.15,38.9217578753
12911,MTD3949,net photosynthesis,NA,2.02758156566e-05,NA,NA,30,celsius,974,303.15,38.2798024427
12912,MTD3949,net photosynthesis,NA,1.20611237374e-05,NA,NA,35,celsius,974,308.15,37.6586795733
12913,MTD3950,net photosynthesis,NA,0.0001427341,NA,NA,15,celsius,975,288.15,40.2725042878
12914,MTD3950,net photosynthesis,NA,1.97993939394e-05,NA,NA,20,celsius,975,293.15,39.5856118387
12915,MTD3950,net photosynthesis,NA,1.6974e-05,NA,NA,25,celsius,975,298.15,38.9217578753
12916,MTD3950,net photosynthesis,NA,1.46645669192e-05,NA,NA,30,celsius,975,303.15,38.2798024427
12917,MTD3950,net photosynthesis,NA,1.10134362374e-05,NA,NA,35,celsius,975,308.15,37.6586795733
12918,MTD3951,net photosynthesis,NA,0.0002249976,NA,NA,15,celsius,976,288.15,40.2725042878
12919,MTD3951,net photosynthesis,NA,2.41342638889e-05,NA,NA,20,celsius,976,293.15,39.5856118387
12920,MTD3951,net photosynthesis,NA,2.40437790404e-05,NA,NA,25,celsius,976,298.15,38.9217578753
12921,MTD3951,net photosynthesis,NA,2.11667323232e-05,NA,NA,30,celsius,976,303.15,38.2798024427
12922,MTD3951,net photosynthesis,NA,1.73609242424e-05,NA,NA,35,celsius,976,308.15,37.6586795733
12923,MTD3952,net photosynthesis,NA,0.0001427341,NA,NA,15,celsius,977,288.15,40.2725042878
12924,MTD3952,net photosynthesis,NA,2.04186609848e-05,NA,NA,20,celsius,977,293.15,39.5856118387
12925,MTD3952,net photosynthesis,NA,1.91931338384e-05,NA,NA,25,celsius,977,298.15,38.9217578753
12926,MTD3952,net photosynthesis,NA,1.64709027778e-05,NA,NA,30,celsius,977,303.15,38.2798024427
12927,MTD3952,net photosynthesis,NA,1.10134362374e-05,NA,NA,35,celsius,977,308.15,37.6586795733
12928,MTD3953,net photosynthesis,NA,0.000158017,NA,NA,15,celsius,978,288.15,40.2725042878
12929,MTD3953,net photosynthesis,NA,2.39517424242e-05,NA,NA,20,celsius,978,293.15,39.5856118387
12930,MTD3953,net photosynthesis,NA,2.2442834596e-05,NA,NA,25,celsius,978,298.15,38.9217578753
12931,MTD3953,net photosynthesis,NA,1.84364242424e-05,NA,NA,30,celsius,978,303.15,38.2798024427
12932,MTD3953,net photosynthesis,NA,1.21926679293e-05,NA,NA,35,celsius,978,308.15,37.6586795733
12933,MTD3954,net photosynthesis,NA,0.0001789211,NA,NA,15,celsius,979,288.15,40.2725042878
12934,MTD3954,net photosynthesis,NA,2.24948674242e-05,NA,NA,20,celsius,979,293.15,39.5856118387
12935,MTD3954,net photosynthesis,NA,2.28070536616e-05,NA,NA,25,celsius,979,298.15,38.9217578753
12936,MTD3954,net photosynthesis,NA,1.9425e-05,NA,NA,30,celsius,979,303.15,38.2798024427
12937,MTD3954,net photosynthesis,NA,1.38056376263e-05,NA,NA,35,celsius,979,308.15,37.6586795733
12938,MTD3955,net photosynthesis,NA,0.000126998,NA,NA,15,celsius,980,288.15,40.2725042878
12939,MTD3955,net photosynthesis,NA,1.79681420455e-05,NA,NA,20,celsius,980,293.15,39.5856118387
12940,MTD3955,net photosynthesis,NA,1.71356414141e-05,NA,NA,25,celsius,980,298.15,38.9217578753
12941,MTD3955,net photosynthesis,NA,1.39617335859e-05,NA,NA,30,celsius,980,303.15,38.2798024427
12942,MTD3955,net photosynthesis,NA,9.79922853535e-06,NA,NA,35,celsius,980,308.15,37.6586795733
12943,MTD3956,net photosynthesis,NA,0.0002464547,NA,NA,15,celsius,981,288.15,40.2725042878
12944,MTD3956,net photosynthesis,NA,2.04355953283e-05,NA,NA,20,celsius,981,293.15,39.5856118387
12945,MTD3956,net photosynthesis,NA,2.21126502525e-05,NA,NA,25,celsius,981,298.15,38.9217578753
12946,MTD3956,net photosynthesis,NA,2.11583573232e-05,NA,NA,30,celsius,981,303.15,38.2798024427
12947,MTD3956,net photosynthesis,NA,1.90165700758e-05,NA,NA,35,celsius,981,308.15,37.6586795733
12948,MTD3957,net photosynthesis,NA,0.0001461291,NA,NA,15,celsius,982,288.15,40.2725042878
12949,MTD3957,net photosynthesis,NA,2.1003540404e-05,NA,NA,20,celsius,982,293.15,39.5856118387
12950,MTD3957,net photosynthesis,NA,2.05647493687e-05,NA,NA,25,celsius,982,298.15,38.9217578753
12951,MTD3957,net photosynthesis,NA,1.75459393939e-05,NA,NA,30,celsius,982,303.15,38.2798024427
12952,MTD3957,net photosynthesis,NA,1.12753945707e-05,NA,NA,35,celsius,982,308.15,37.6586795733
12953,MTD3958,net photosynthesis,NA,0.0002176958,NA,NA,15,celsius,983,288.15,40.2725042878
12954,MTD3958,net photosynthesis,NA,2.06939046717e-05,NA,NA,20,celsius,983,293.15,39.5856118387
12955,MTD3958,net photosynthesis,NA,2.14936578283e-05,NA,NA,25,celsius,983,298.15,38.9217578753
12956,MTD3958,net photosynthesis,NA,2.00749116162e-05,NA,NA,30,celsius,983,303.15,38.2798024427
12957,MTD3958,net photosynthesis,NA,1.67975126263e-05,NA,NA,35,celsius,983,308.15,37.6586795733
12958,MTD3959,net photosynthesis,NA,0.0002468449,NA,NA,15,celsius,984,288.15,40.2725042878
12959,MTD3959,net photosynthesis,NA,2.0509052399e-05,NA,NA,20,celsius,984,293.15,39.5856118387
12960,MTD3959,net photosynthesis,NA,2.24363112374e-05,NA,NA,25,celsius,984,298.15,38.9217578753
12961,MTD3959,net photosynthesis,NA,2.12074261364e-05,NA,NA,30,celsius,984,303.15,38.2798024427
12962,MTD3959,net photosynthesis,NA,1.90466748737e-05,NA,NA,35,celsius,984,308.15,37.6586795733
12963,MTD3960,net photosynthesis,NA,0.0001402166,NA,NA,15,celsius,985,288.15,40.2725042878
12964,MTD3960,net photosynthesis,NA,1.95258598485e-05,NA,NA,20,celsius,985,293.15,39.5856118387
12965,MTD3960,net photosynthesis,NA,1.89176578283e-05,NA,NA,25,celsius,985,298.15,38.9217578753
12966,MTD3960,net photosynthesis,NA,1.46357007576e-05,NA,NA,30,celsius,985,303.15,38.2798024427
12967,MTD3960,net photosynthesis,NA,1.08191856061e-05,NA,NA,35,celsius,985,308.15,37.6586795733
12968,MTD3961,net photosynthesis,NA,0.000166368,NA,NA,15,celsius,986,288.15,40.2725042878
12969,MTD3961,net photosynthesis,NA,1.7456e-05,NA,NA,20,celsius,986,293.15,39.5856118387
12970,MTD3961,net photosynthesis,NA,1.9435e-05,NA,NA,25,celsius,986,298.15,38.9217578753
12971,MTD3961,net photosynthesis,NA,1.78954785354e-05,NA,NA,30,celsius,986,303.15,38.2798024427
12972,MTD3961,net photosynthesis,NA,1.2837e-05,NA,NA,35,celsius,986,308.15,37.6586795733
12973,MTD3962,net photosynthesis,NA,0.0002358386,NA,NA,15,celsius,987,288.15,40.2725042878
12974,MTD3962,net photosynthesis,NA,1.95226205808e-05,NA,NA,20,celsius,987,293.15,39.5856118387
12975,MTD3962,net photosynthesis,NA,2.08994255051e-05,NA,NA,25,celsius,987,298.15,38.9217578753
12976,MTD3962,net photosynthesis,NA,2.08350580808e-05,NA,NA,30,celsius,987,303.15,38.2798024427
12977,MTD3962,net photosynthesis,NA,1.81974229798e-05,NA,NA,35,celsius,987,308.15,37.6586795733
12978,MTD3963,net photosynthesis,NA,0.0001157784,NA,NA,15,celsius,988,288.15,40.2725042878
12979,MTD3963,net photosynthesis,NA,1.53024621212e-05,NA,NA,20,celsius,988,293.15,39.5856118387
12980,MTD3963,net photosynthesis,NA,1.62674021465e-05,NA,NA,25,celsius,988,298.15,38.9217578753
12981,MTD3963,net photosynthesis,NA,1.50710782828e-05,NA,NA,30,celsius,988,303.15,38.2798024427
12982,MTD3963,net photosynthesis,NA,8.93351767677e-06,NA,NA,35,celsius,988,308.15,37.6586795733
12983,MTD3964,net photosynthesis,NA,0.000147127,NA,NA,15,celsius,989,288.15,40.2725042878
12984,MTD3964,net photosynthesis,NA,1.49422039141e-05,NA,NA,20,celsius,989,293.15,39.5856118387
12985,MTD3964,net photosynthesis,NA,1.76056420455e-05,NA,NA,25,celsius,989,298.15,38.9217578753
12986,MTD3964,net photosynthesis,NA,1.51225429293e-05,NA,NA,30,celsius,989,303.15,38.2798024427
12987,MTD3964,net photosynthesis,NA,1.13523895202e-05,NA,NA,35,celsius,989,308.15,37.6586795733
12988,MTD3965,net photosynthesis,NA,0.0001962726,NA,NA,15,celsius,990,288.15,40.2725042878
12989,MTD3965,net photosynthesis,NA,2.18618080808e-05,NA,NA,20,celsius,990,293.15,39.5856118387
12990,MTD3965,net photosynthesis,NA,2.3622e-05,NA,NA,25,celsius,990,298.15,38.9217578753
12991,MTD3965,net photosynthesis,NA,2.23572664141e-05,NA,NA,30,celsius,990,303.15,38.2798024427
12992,MTD3965,net photosynthesis,NA,1.51444924242e-05,NA,NA,35,celsius,990,308.15,37.6586795733
12993,MTD3966,net photosynthesis,NA,0.0001597579,NA,NA,15,celsius,991,288.15,40.2725042878
12994,MTD3966,net photosynthesis,NA,1.61750707071e-05,NA,NA,20,celsius,991,293.15,39.5856118387
12995,MTD3966,net photosynthesis,NA,1.73613251263e-05,NA,NA,25,celsius,991,298.15,38.9217578753
12996,MTD3966,net photosynthesis,NA,1.5627e-05,NA,NA,30,celsius,991,303.15,38.2798024427
12997,MTD3966,net photosynthesis,NA,1.2327e-05,NA,NA,35,celsius,991,308.15,37.6586795733
12998,MTD3967,net photosynthesis,NA,0.000211149,NA,NA,15,celsius,992,288.15,40.2725042878
12999,MTD3967,net photosynthesis,NA,1.85225555556e-05,NA,NA,20,celsius,992,293.15,39.5856118387
13000,MTD3967,net photosynthesis,NA,2.22136755051e-05,NA,NA,25,celsius,992,298.15,38.9217578753
13001,MTD3967,net photosynthesis,NA,2.01141319444e-05,NA,NA,30,celsius,992,303.15,38.2798024427
13002,MTD3967,net photosynthesis,NA,1.62923592172e-05,NA,NA,35,celsius,992,308.15,37.6586795733
13003,MTD3992,net photosynthesis,NA,0.0068512696,NA,NA,10,celsius,1017,283.15,40.9836556967
13004,MTD3992,net photosynthesis,NA,7.84283270202e-06,NA,NA,15,celsius,1017,288.15,40.2725042878
13005,MTD3992,net photosynthesis,NA,7.43919760101e-06,NA,NA,20,celsius,1017,293.15,39.5856118387
13006,MTD3992,net photosynthesis,NA,7.08771906566e-06,NA,NA,25,celsius,1017,298.15,38.9217578753
13007,MTD3992,net photosynthesis,NA,6.21341035354e-06,NA,NA,30,celsius,1017,303.15,38.2798024427
13008,MTD3992,net photosynthesis,NA,5.28647348485e-06,NA,NA,35,celsius,1017,308.15,37.6586795733
13009,MTD3993,net photosynthesis,NA,0.0094504541,NA,NA,10,celsius,1018,283.15,40.9836556967
13010,MTD3993,net photosynthesis,NA,5.73250378788e-06,NA,NA,15,celsius,1018,288.15,40.2725042878
13011,MTD3993,net photosynthesis,NA,6.27068434343e-06,NA,NA,20,celsius,1018,293.15,39.5856118387
13012,MTD3993,net photosynthesis,NA,7.57630050505e-06,NA,NA,25,celsius,1018,298.15,38.9217578753
13013,MTD3993,net photosynthesis,NA,7.92250568182e-06,NA,NA,30,celsius,1018,303.15,38.2798024427
13014,MTD3993,net photosynthesis,NA,7.292e-06,NA,NA,35,celsius,1018,308.15,37.6586795733
13015,MTD4001,net photosynthesis,NA,5.62e-07,NA,NA,11.016,celsius,1024,284.166,40.8371237605
13016,MTD4001,net photosynthesis,NA,1.545e-06,NA,NA,15.318,celsius,1024,288.468,40.2281088735
13017,MTD4001,net photosynthesis,NA,1.824e-06,NA,NA,19.667,celsius,1024,292.817,39.6306297466
13018,MTD4001,net photosynthesis,NA,1.855e-06,NA,NA,23.469,celsius,1024,296.619,39.1226526639
13019,MTD4001,net photosynthesis,NA,1.881e-06,NA,NA,26.072,celsius,1024,299.222,38.7823158408
13020,MTD4001,net photosynthesis,NA,1.881e-06,NA,NA,30.223,celsius,1024,303.373,38.2516641577
13021,MTD4001,net photosynthesis,NA,1.773e-06,NA,NA,34.948,celsius,1024,308.098,37.6650355099
13022,MTD4001,net photosynthesis,NA,1.552e-06,NA,NA,39.072,celsius,1024,312.222,37.1675349928
13023,MTD4001,net photosynthesis,NA,1.348e-06,NA,NA,41.547,celsius,1024,314.697,36.8752231846
13024,MTD4001,net photosynthesis,NA,1.194e-06,NA,NA,43.047,celsius,1024,316.197,36.7002916236
13025,MTD4001,net photosynthesis,NA,5.62e-07,NA,NA,45.5,celsius,1024,318.65,36.4177690586
13026,MTD4002,net photosynthesis,NA,1.09e-06,NA,NA,13.253,celsius,1025,286.403,40.5181583661
13027,MTD4002,net photosynthesis,NA,9.53e-07,NA,NA,19.124,celsius,1025,292.274,39.7042573425
13028,MTD4002,net photosynthesis,NA,9.84e-07,NA,NA,19.826,celsius,1025,292.976,39.6091219435
13029,MTD4002,net photosynthesis,NA,1.194e-06,NA,NA,22.654,celsius,1025,295.804,39.2304435049
13030,MTD4002,net photosynthesis,NA,1.465e-06,NA,NA,26.902,celsius,1025,300.052,38.6750366954
13031,MTD4002,net photosynthesis,NA,1.673e-06,NA,NA,31.432,celsius,1025,304.582,38.0998289804
13032,MTD4002,net photosynthesis,NA,1.704e-06,NA,NA,35.486,celsius,1025,308.636,37.5993795621
13033,MTD4002,net photosynthesis,NA,1.688e-06,NA,NA,39.434,celsius,1025,312.584,37.1244916903
13034,MTD4002,net photosynthesis,NA,1.58e-06,NA,NA,41.936,celsius,1025,315.086,36.8296976398
13035,MTD4002,net photosynthesis,NA,1.09e-06,NA,NA,48.875,celsius,1025,322.025,36.0360907089
13036,MTD4003,net photosynthesis,NA,1.172e-06,NA,NA,15.39,celsius,1026,288.54,40.2180706679
13037,MTD4003,net photosynthesis,NA,2.752e-06,NA,NA,19.546,celsius,1026,292.696,39.6470129777
13038,MTD4003,net photosynthesis,NA,3.56e-06,NA,NA,23.775,celsius,1026,296.925,39.0823342949
13039,MTD4003,net photosynthesis,NA,4.533e-06,NA,NA,29.771,celsius,1026,302.921,38.3087409276
13040,MTD4003,net photosynthesis,NA,4.731e-06,NA,NA,31.714,celsius,1026,304.864,38.0645865387
13041,MTD4003,net photosynthesis,NA,4.888e-06,NA,NA,34,celsius,1026,307.15,37.7812863764
13042,MTD4003,net photosynthesis,NA,4.909e-06,NA,NA,35.944,celsius,1026,309.094,37.5436666856
13043,MTD4003,net photosynthesis,NA,4.867e-06,NA,NA,37.68,celsius,1026,310.83,37.3339835618
13044,MTD4003,net photosynthesis,NA,4.668e-06,NA,NA,39.623,celsius,1026,312.773,37.1020583954
13045,MTD4003,net photosynthesis,NA,4.479e-06,NA,NA,40.803,celsius,1026,313.953,36.962609405
13046,MTD4003,net photosynthesis,NA,3.785e-06,NA,NA,42.673,celsius,1026,315.823,36.7437523883
13047,MTD4003,net photosynthesis,NA,1.736e-06,NA,NA,44.959,celsius,1026,318.109,36.4797038453
13048,MTD4003,net photosynthesis,NA,1.172e-06,NA,NA,45.998,celsius,1026,319.148,36.3609426051
13049,MTD4004,net photosynthesis,NA,1.275e-06,NA,NA,13.336,celsius,1027,286.486,40.5064195476
13050,MTD4004,net photosynthesis,NA,1.091e-06,NA,NA,18.604,celsius,1027,291.754,39.775023172
13051,MTD4004,net photosynthesis,NA,1.186e-06,NA,NA,19.747,celsius,1027,292.897,39.6198052917
13052,MTD4004,net photosynthesis,NA,1.48e-06,NA,NA,22.656,celsius,1027,295.806,39.2301782605
13053,MTD4004,net photosynthesis,NA,2.076e-06,NA,NA,27.717,celsius,1027,300.867,38.5702722815
13054,MTD4004,net photosynthesis,NA,2.576e-06,NA,NA,31.531,celsius,1027,304.681,38.0874492027
13055,MTD4004,net photosynthesis,NA,3.097e-06,NA,NA,35.308,celsius,1027,308.458,37.6210768095
13056,MTD4004,net photosynthesis,NA,3.798e-06,NA,NA,39.812,celsius,1027,312.962,37.0796521959
13057,MTD4004,net photosynthesis,NA,3.883e-06,NA,NA,40.717,celsius,1027,313.867,36.972737212
13058,MTD4004,net photosynthesis,NA,3.947e-06,NA,NA,41.897,celsius,1027,315.047,36.8342568268
13059,MTD4004,net photosynthesis,NA,4.011e-06,NA,NA,42.905,celsius,1027,316.055,36.7167806569
13060,MTD4004,net photosynthesis,NA,4.011e-06,NA,NA,43.877,celsius,1027,317.027,36.6042075612
13061,MTD4004,net photosynthesis,NA,4.011e-06,NA,NA,44.849,celsius,1027,317.999,36.4923226504
13062,MTD4004,net photosynthesis,NA,3.99e-06,NA,NA,45.82,celsius,1027,318.97,36.3812336913
13063,MTD4004,net photosynthesis,NA,3.862e-06,NA,NA,46.792,celsius,1027,319.942,36.2707056608
13064,MTD4004,net photosynthesis,NA,3.578e-06,NA,NA,47.764,celsius,1027,320.914,36.1608471756
13065,MTD4004,net photosynthesis,NA,2.88e-06,NA,NA,48.98,celsius,1027,322.13,36.0243445519
13066,MTD4004,net photosynthesis,NA,1.275e-06,NA,NA,50.087,celsius,1027,323.237,35.9009708372
13067,MTD4005,net photosynthesis,NA,1.45808e-06,NA,NA,4.657,celsius,1028,277.807,41.7718851955
13068,MTD4005,net photosynthesis,NA,5.40471e-06,NA,NA,9.785,celsius,1028,282.935,41.0147988426
13069,MTD4005,net photosynthesis,NA,6.66651e-06,NA,NA,14.655,celsius,1028,287.805,40.3207800786
13070,MTD4005,net photosynthesis,NA,6.74362e-06,NA,NA,22.519,celsius,1028,295.669,39.2483557983
13071,MTD4005,net photosynthesis,NA,6.95392e-06,NA,NA,27.178,celsius,1028,300.328,38.6394945211
13072,MTD4005,net photosynthesis,NA,6.76465e-06,NA,NA,32.296,celsius,1028,305.446,37.9920578777
13073,MTD4005,net photosynthesis,NA,4.2761e-06,NA,NA,34.978,celsius,1028,308.128,37.6613683616
13074,MTD4005,net photosynthesis,NA,1.45808e-06,NA,NA,36.342,celsius,1028,309.492,37.4953863445
13075,MTD4014,net photosynthesis,NA,1.5348e-05,NA,NA,11.375,celsius,1036,284.525,40.7855974361
13076,MTD4014,net photosynthesis,NA,1.1458e-05,NA,NA,15.334,celsius,1036,288.484,40.2258777281
13077,MTD4014,net photosynthesis,NA,1.4393e-05,NA,NA,19.729,celsius,1036,292.879,39.6222402785
13078,MTD4014,net photosynthesis,NA,1.5578e-05,NA,NA,23.402,celsius,1036,296.552,39.1314916457
13079,MTD4014,net photosynthesis,NA,1.5735e-05,NA,NA,26.786,celsius,1036,299.936,38.6899942338
13080,MTD4014,net photosynthesis,NA,1.5348e-05,NA,NA,30.126,celsius,1036,303.276,38.2638985957
13081,MTD4015,net photosynthesis,NA,1.429e-05,NA,NA,7.237,celsius,1037,280.387,41.3875183604
13082,MTD4015,net photosynthesis,NA,1.1721e-05,NA,NA,11.259,celsius,1037,284.409,40.8022323855
13083,MTD4015,net photosynthesis,NA,1.331e-05,NA,NA,13.874,celsius,1037,287.024,40.4304940023
13084,MTD4015,net photosynthesis,NA,1.4743e-05,NA,NA,19.825,celsius,1037,292.975,39.6092571398
13085,MTD4015,net photosynthesis,NA,1.587e-05,NA,NA,23.165,celsius,1037,296.315,39.1627899719
13086,MTD4015,net photosynthesis,NA,1.5026e-05,NA,NA,28.013,celsius,1037,301.163,38.5323632402
13087,MTD4015,net photosynthesis,NA,1.429e-05,NA,NA,32.011,celsius,1037,305.161,38.0275399233
13088,MTD4016,net photosynthesis,NA,1.2638e-05,NA,NA,11.248,celsius,1038,284.398,40.803810542
13089,MTD4016,net photosynthesis,NA,9.245e-06,NA,NA,15.206,celsius,1038,288.356,40.2437338239
13090,MTD4016,net photosynthesis,NA,1.0567e-05,NA,NA,19.554,celsius,1038,292.704,39.6459293707
13091,MTD4016,net photosynthesis,NA,1.2309e-05,NA,NA,23.943,celsius,1038,297.093,39.0602340362
13092,MTD4016,net photosynthesis,NA,1.2812e-05,NA,NA,27.139,celsius,1038,300.289,38.644512821
13093,MTD4016,net photosynthesis,NA,1.2638e-05,NA,NA,30.682,celsius,1038,303.832,38.1938772431
13094,MTD4017,net photosynthesis,NA,1.1019e-05,NA,NA,6.979,celsius,1039,280.129,41.4256364408
13095,MTD4017,net photosynthesis,NA,7.24e-06,NA,NA,11.315,celsius,1039,284.465,40.7942000264
13096,MTD4017,net photosynthesis,NA,9.437e-06,NA,NA,15.303,celsius,1039,288.453,40.2302007971
13097,MTD4017,net photosynthesis,NA,1.0842e-05,NA,NA,19.755,celsius,1039,292.905,39.6187231714
13098,MTD4017,net photosynthesis,NA,1.1362e-05,NA,NA,23.753,celsius,1039,296.903,39.0852302285
13099,MTD4017,net photosynthesis,NA,1.1624e-05,NA,NA,27.968,celsius,1039,301.118,38.5381216351
13100,MTD4017,net photosynthesis,NA,1.1019e-05,NA,NA,32,celsius,1039,305.15,38.0289107341
13101,MTD4019,net photosynthesis,NA,1.6152e-05,NA,NA,13.275,celsius,1041,286.425,40.5150462094
13102,MTD4019,net photosynthesis,NA,1.337e-05,NA,NA,14.214,celsius,1041,287.364,40.38265792
13103,MTD4019,net photosynthesis,NA,1.6304e-05,NA,NA,16.836,celsius,1041,289.986,40.0175253651
13104,MTD4019,net photosynthesis,NA,1.0836e-05,NA,NA,17.244,celsius,1041,290.394,39.9613012339
13105,MTD4019,net photosynthesis,NA,1.6008e-05,NA,NA,17.713,celsius,1041,290.863,39.8968659146
13106,MTD4019,net photosynthesis,NA,1.889e-05,NA,NA,19.275,celsius,1041,292.425,39.6837551869
13107,MTD4019,net photosynthesis,NA,2.165e-05,NA,NA,21.621,celsius,1041,294.771,39.367923271
13108,MTD4019,net photosynthesis,NA,1.9924e-05,NA,NA,22.747,celsius,1041,295.897,39.2181134331
13109,MTD4019,net photosynthesis,NA,2.4484e-05,NA,NA,22.874,celsius,1041,296.024,39.2012881068
13110,MTD4019,net photosynthesis,NA,2.5323e-05,NA,NA,23.062,celsius,1041,296.212,39.176407811
13111,MTD4019,net photosynthesis,NA,2.3202e-05,NA,NA,23.437,celsius,1041,296.587,39.126873769
13112,MTD4019,net photosynthesis,NA,2.754e-05,NA,NA,24.563,celsius,1041,297.713,38.9788894355
13113,MTD4019,net photosynthesis,NA,2.1868e-05,NA,NA,25.634,celsius,1041,298.784,38.8391684646
13114,MTD4019,net photosynthesis,NA,2.8279e-05,NA,NA,26.319,celsius,1041,299.469,38.7503284498
13115,MTD4019,net photosynthesis,NA,2.9113e-05,NA,NA,27.847,celsius,1041,300.997,38.5536138583
13116,MTD4019,net photosynthesis,NA,2.8374e-05,NA,NA,29.415,celsius,1041,302.565,38.353815248
13117,MTD4019,net photosynthesis,NA,2.9409e-05,NA,NA,31.479,celsius,1041,304.629,38.093950709
13118,MTD4019,net photosynthesis,NA,2.867e-05,NA,NA,31.981,celsius,1041,305.131,38.0312787312
13119,MTD4019,net photosynthesis,NA,2.5984e-05,NA,NA,33.262,celsius,1041,306.412,37.8722834305
13120,MTD4019,net photosynthesis,NA,2.5541e-05,NA,NA,35.078,celsius,1041,308.228,37.6491496896
13121,MTD4019,net photosynthesis,NA,2.3176e-05,NA,NA,36.828,celsius,1041,309.978,37.4365990829
13122,MTD4019,net photosynthesis,NA,1.7386e-05,NA,NA,38.583,celsius,1041,311.733,37.2258378501
13123,MTD4019,net photosynthesis,NA,1.6152e-05,NA,NA,38.583,celsius,1041,311.733,37.2258378501
13124,MTD4020,net photosynthesis,NA,2.3567e-05,NA,NA,10.251,celsius,1042,283.401,40.9473576682
13125,MTD4020,net photosynthesis,NA,7.824e-06,NA,NA,10.533,celsius,1042,283.683,40.906653238
13126,MTD4020,net photosynthesis,NA,7.38e-06,NA,NA,10.626,celsius,1042,283.776,40.8932471757
13127,MTD4020,net photosynthesis,NA,1.4205e-05,NA,NA,18.227,celsius,1042,291.377,39.8264863408
13128,MTD4020,net photosynthesis,NA,1.4896e-05,NA,NA,18.227,celsius,1042,291.377,39.8264863408
13129,MTD4020,net photosynthesis,NA,1.4996e-05,NA,NA,18.602,celsius,1042,291.752,39.7752958352
13130,MTD4020,net photosynthesis,NA,2.3567e-05,NA,NA,26.484,celsius,1042,299.634,38.7289897359
13131,MTD4020,net photosynthesis,NA,2.4406e-05,NA,NA,26.551,celsius,1042,299.701,38.7203316323
13132,MTD4020,net photosynthesis,NA,2.3567e-05,NA,NA,26.738,celsius,1042,299.888,38.6961869449
13133,MTD4066,net photosynthesis,NA,1.56e-06,NA,NA,25,celsius,1064,298.15,38.9217578753
13134,MTD4066,net photosynthesis,NA,5.49242424242e-05,NA,NA,25,celsius,1064,298.15,38.9217578753
13135,MTD4066,net photosynthesis,NA,0.0001079545,NA,NA,25,celsius,1064,298.15,38.9217578753
13136,MTD4066,net photosynthesis,NA,0.0002,NA,NA,25,celsius,1064,298.15,38.9217578753
13137,MTD4066,net photosynthesis,NA,0.0003094697,NA,NA,25,celsius,1064,298.15,38.9217578753
13138,MTD4066,net photosynthesis,NA,0.0004333333,NA,NA,25,celsius,1064,298.15,38.9217578753
13139,MTD4067,net photosynthesis,NA,3.35454545455e-07,NA,NA,25,celsius,1065,298.15,38.9217578753
13140,MTD4067,net photosynthesis,NA,2.12121212121e-05,NA,NA,25,celsius,1065,298.15,38.9217578753
13141,MTD4067,net photosynthesis,NA,2.99242424242e-05,NA,NA,25,celsius,1065,298.15,38.9217578753
13142,MTD4067,net photosynthesis,NA,6.13636363636e-05,NA,NA,25,celsius,1065,298.15,38.9217578753
13143,MTD4067,net photosynthesis,NA,9.77272727273e-05,NA,NA,25,celsius,1065,298.15,38.9217578753
13144,MTD4067,net photosynthesis,NA,9.31818181818e-05,NA,NA,25,celsius,1065,298.15,38.9217578753
13145,MTD4068,net photosynthesis,NA,1.59545454545e-07,NA,NA,1,celsius,1066,274.15,42.3290976127
13146,MTD4068,net photosynthesis,NA,3.10606060606e-05,NA,NA,1,celsius,1066,274.15,42.3290976127
13147,MTD4068,net photosynthesis,NA,4.24242424242e-05,NA,NA,1,celsius,1066,274.15,42.3290976127
13148,MTD4068,net photosynthesis,NA,3.63636363636e-05,NA,NA,1,celsius,1066,274.15,42.3290976127
13149,MTD4068,net photosynthesis,NA,5.11363636364e-05,NA,NA,1,celsius,1066,274.15,42.3290976127
13150,MTD4068,net photosynthesis,NA,4.43181818182e-05,NA,NA,1,celsius,1066,274.15,42.3290976127
13151,MTD4069,net photosynthesis,NA,6.40909090909e-08,NA,NA,1,celsius,1067,274.15,42.3290976127
13152,MTD4069,net photosynthesis,NA,1.47727272727e-05,NA,NA,1,celsius,1067,274.15,42.3290976127
13153,MTD4069,net photosynthesis,NA,1.47727272727e-05,NA,NA,1,celsius,1067,274.15,42.3290976127
13154,MTD4069,net photosynthesis,NA,1.47727272727e-05,NA,NA,1,celsius,1067,274.15,42.3290976127
13155,MTD4069,net photosynthesis,NA,2.08333333333e-05,NA,NA,1,celsius,1067,274.15,42.3290976127
13156,MTD4069,net photosynthesis,NA,1.7803e-05,NA,NA,1,celsius,1067,274.15,42.3290976127
13157,MTD4080,net photosynthesis,NA,3.078e-06,NA,NA,9.784,celsius,1069,282.934,41.014943805
