,Unnamed: 0,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits,GenusSpecies,AverageVolume,VolumeUnit,uniqueID,Temp(kel),1/kT,log_TraitValues,B0,E,Eh,El,Th,Tl,index
895,574,MTD2653,Rhizosolenia fragilissimus,growth rate,0.41,day^-1,4.74537e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.7453703703703705e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.258341152124714,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
896,575,MTD2653,Rhizosolenia fragilissimus,growth rate,0.41,day^-1,4.74537e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.7453703703703705e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.258341152124714,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
897,576,MTD2653,Rhizosolenia fragilissimus,growth rate,0.42,day^-1,4.86111e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.861111111111111e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.234243751068325,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
898,577,MTD2653,Rhizosolenia fragilissimus,growth rate,0.44,day^-1,5.09259e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,5.092592592592592e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.187724015953016,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
899,578,MTD2653,Rhizosolenia fragilissimus,growth rate,0.45,day^-1,5.208330000000002e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,5.208333333333333e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.165251291010122,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
900,579,MTD2653,Rhizosolenia fragilissimus,growth rate,0.46,day^-1,5.324069999999998e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,5.324074074074074e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.143272509508828,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
901,580,MTD2653,Rhizosolenia fragilissimus,growth rate,0.46,day^-1,5.324069999999998e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,5.324074074074074e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.143272509508828,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
902,581,MTD2653,Rhizosolenia fragilissimus,growth rate,0.49,day^-1,5.6713e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,5.671296296296296e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,282.15,41.128910545878234,-12.080092189608601,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
903,582,MTD2653,Rhizosolenia fragilissimus,growth rate,0.49,day^-1,5.6713e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,5.671296296296296e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-12.080092189608601,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
904,583,MTD2653,Rhizosolenia fragilissimus,growth rate,0.54,day^-1,6.25e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,6.25e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.982929094215963,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
905,584,MTD2653,Rhizosolenia fragilissimus,growth rate,0.57,day^-1,6.59722e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,6.597222222222221e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.92886220978785,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
906,585,MTD2653,Rhizosolenia fragilissimus,growth rate,0.61,day^-1,7.06018e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.0601851851851865e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.861040011033426,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
907,586,MTD2653,Rhizosolenia fragilissimus,growth rate,0.61,day^-1,7.06018e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.0601851851851865e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.861040011033426,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
908,587,MTD2653,Rhizosolenia fragilissimus,growth rate,0.62,day^-1,7.1759300000000014e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.175925925925927e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.844778187993372,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
909,588,MTD2653,Rhizosolenia fragilissimus,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.407407407407408e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.813029707420627,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
910,589,MTD2653,Rhizosolenia fragilissimus,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.407407407407408e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.813029707420627,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
911,590,MTD2653,Rhizosolenia fragilissimus,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.407407407407408e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.813029707420627,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
912,591,MTD2653,Rhizosolenia fragilissimus,growth rate,0.65,day^-1,7.52315e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.5231481481481475e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.797525624730785,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
913,592,MTD2653,Rhizosolenia fragilissimus,growth rate,0.69,day^-1,7.98611e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.98611111111111e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.737806775313423,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
914,593,MTD2653,Rhizosolenia fragilissimus,growth rate,0.7,day^-1,8.10185e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,8.101851851851852e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.723418127302335,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
915,594,MTD2653,Rhizosolenia fragilissimus,growth rate,0.73,day^-1,8.44907e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,8.449074074074074e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.681454181823744,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
916,595,MTD2653,Rhizosolenia fragilissimus,growth rate,0.8,day^-1,9.25926e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.25925925925926e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.58988642610636,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
917,596,MTD2653,Rhizosolenia fragilissimus,growth rate,0.8,day^-1,9.25926e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.25925925925926e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.58988642610636,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
918,597,MTD2653,Rhizosolenia fragilissimus,growth rate,0.82,day^-1,9.49074e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.49074074074074e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.565193971564769,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
919,598,MTD2653,Rhizosolenia fragilissimus,growth rate,0.83,day^-1,9.60648e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.606481481481481e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,285.15,40.6962023865318,-11.553072687200519,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
920,599,MTD2653,Rhizosolenia fragilissimus,growth rate,0.58,day^-1,6.713e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,6.712962962962962e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.91146461300766,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
921,600,MTD2653,Rhizosolenia fragilissimus,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.407407407407408e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.813029707420627,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
922,601,MTD2653,Rhizosolenia fragilissimus,growth rate,0.67,day^-1,7.75463e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.75462962962963e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.767220473628079,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
923,602,MTD2653,Rhizosolenia fragilissimus,growth rate,0.72,day^-1,8.33333e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,8.333333333333334e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.695247421764263,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
924,603,MTD2653,Rhizosolenia fragilissimus,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,8.796296296296299e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.641179379441365,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
925,604,MTD2653,Rhizosolenia fragilissimus,growth rate,0.78,day^-1,9.02778e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.027777777777776e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.615204067936832,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
926,605,MTD2653,Rhizosolenia fragilissimus,growth rate,0.78,day^-1,9.02778e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.027777777777776e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.615204067936832,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
927,606,MTD2653,Rhizosolenia fragilissimus,growth rate,0.79,day^-1,9.14352e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.143518518518519e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.602465126287914,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
928,607,MTD2653,Rhizosolenia fragilissimus,growth rate,0.8,day^-1,9.25926e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.25925925925926e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.58988642610636,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
929,608,MTD2653,Rhizosolenia fragilissimus,growth rate,0.8,day^-1,9.25926e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.25925925925926e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.58988642610636,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
930,609,MTD2653,Rhizosolenia fragilissimus,growth rate,0.81,day^-1,9.375e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.375e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.5774639861078,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
931,610,MTD2653,Rhizosolenia fragilissimus,growth rate,0.81,day^-1,9.375e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.375e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.5774639861078,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
932,611,MTD2653,Rhizosolenia fragilissimus,growth rate,0.81,day^-1,9.375e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.375e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.5774639861078,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
933,612,MTD2653,Rhizosolenia fragilissimus,growth rate,0.81,day^-1,9.375e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.375e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.5774639861078,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
934,613,MTD2653,Rhizosolenia fragilissimus,growth rate,0.82,day^-1,9.49074e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.49074074074074e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.565193971564769,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
935,614,MTD2653,Rhizosolenia fragilissimus,growth rate,0.82,day^-1,9.49074e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.49074074074074e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.565193971564769,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
936,615,MTD2653,Rhizosolenia fragilissimus,growth rate,0.85,day^-1,9.838e-06,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.837962962962964e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,291.15,39.85753773147705,-11.529258119591127,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
937,616,MTD2653,Rhizosolenia fragilissimus,growth rate,0.39,day^-1,4.51389e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.513888888888889e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-12.308351248496775,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
938,617,MTD2653,Rhizosolenia fragilissimus,growth rate,0.43,day^-1,4.97685e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.9768518518518505e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-12.210713397179768,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
939,618,MTD2653,Rhizosolenia fragilissimus,growth rate,0.47,day^-1,5.43981e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,5.439814814814814e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-12.121766424176954,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
940,619,MTD2653,Rhizosolenia fragilissimus,growth rate,0.55,day^-1,6.365740000000003e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,6.365740740740741e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.96458007191141,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
941,620,MTD2653,Rhizosolenia fragilissimus,growth rate,0.58,day^-1,6.713e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,6.712962962962962e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.91146461300766,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
942,621,MTD2653,Rhizosolenia fragilissimus,growth rate,0.69,day^-1,7.98611e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,7.98611111111111e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.737806775313423,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
943,622,MTD2653,Rhizosolenia fragilissimus,growth rate,0.71,day^-1,8.217589999999997e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,8.217592592592592e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.709233579231931,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
944,623,MTD2653,Rhizosolenia fragilissimus,growth rate,0.71,day^-1,8.217589999999997e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,8.217592592592592e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.709233579231931,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
945,624,MTD2653,Rhizosolenia fragilissimus,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,8.796296296296299e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.641179379441365,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
946,625,MTD2653,Rhizosolenia fragilissimus,growth rate,0.78,day^-1,9.02778e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.027777777777776e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.615204067936832,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
947,626,MTD2653,Rhizosolenia fragilissimus,growth rate,0.78,day^-1,9.02778e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.027777777777776e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.615204067936832,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
948,627,MTD2653,Rhizosolenia fragilissimus,growth rate,0.78,day^-1,9.02778e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.027777777777776e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.615204067936832,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
949,628,MTD2653,Rhizosolenia fragilissimus,growth rate,0.79,day^-1,9.14352e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,9.143518518518519e-06,Dactyliosolen fragilissimus,6.66e-14,m^3,90,298.15,38.92175787529614,-11.602465126287914,3.588e-06,-0.4695527226193379,0.20226478991395216,-0.23477636130966895,39.85753773147705,38.279802442749606,0.0
