,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,GenusSpecies
48951,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.049973693,Square Root (minutes -1),4.16e-05,s^-1,12.31,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
48961,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.060747345999999994,Square Root (minutes -1),6.15e-05,s^-1,13.71,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
48971,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.065432637,Square Root (minutes -1),7.140000000000001e-05,s^-1,14.91,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
48981,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.069985427,Square Root (minutes -1),8.159999999999999e-05,s^-1,16.31,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
48991,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.076067207,Square Root (minutes -1),9.640000000000001e-05,s^-1,17.51,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49001,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.081414311,Square Root (minutes -1),0.00011047,s^-1,18.91,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49012,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.08836481199999999,Square Root (minutes -1),0.00013014,s^-1,20.21,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49021,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.09262413300000001,Square Root (minutes -1),0.00014299,s^-1,21.51,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49031,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.10589239800000001,Square Root (minutes -1),0.00018689,s^-1,22.81,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49041,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.102718547,Square Root (minutes -1),0.00017585,s^-1,24.11,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49051,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.112066052,Square Root (minutes -1),0.00020931,s^-1,25.21,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49061,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.112816665,Square Root (minutes -1),0.00021213,s^-1,26.61,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49071,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.121828978,Square Root (minutes -1),0.00024737,s^-1,27.81,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49081,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.124236468,Square Root (minutes -1),0.00025725,s^-1,29.11,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49091,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.127775193,Square Root (minutes -1),0.00027211,s^-1,30.51,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49102,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.136774998,Square Root (minutes -1),0.00031179,s^-1,32.11,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49112,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.13859148599999999,Square Root (minutes -1),0.00032013,s^-1,33.41,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49121,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.139275985,Square Root (minutes -1),0.0003233,s^-1,34.71,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49131,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.139126202,Square Root (minutes -1),0.00032260000000000004,s^-1,36.41,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49141,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.1297,Square Root (minutes -1),0.00028037,s^-1,38.11,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49151,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.132259971,Square Root (minutes -1),0.00029155,s^-1,40.11,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49161,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.120124935,Square Root (minutes -1),0.0002405,s^-1,41.81,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49171,MTD5325,Listeria monocytogenes,Square Root (Maximum Specific Growth Rate),0.067067876,Square Root (minutes -1),7.5e-05,s^-1,44.31,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,,,Listeria monocytogenes
49181,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.022693611000000002,Square Root (minutes -1),8.58e-06,s^-1,0.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49191,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.026907247999999998,Square Root (minutes -1),1.21e-05,s^-1,2.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49201,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.028999999999999998,Square Root (minutes -1),1.4000000000000001e-05,s^-1,3.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49212,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.030495901000000002,Square Root (minutes -1),1.55e-05,s^-1,4.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49221,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.031128765,Square Root (minutes -1),1.62e-05,s^-1,5.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49231,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.033496267999999996,Square Root (minutes -1),1.87e-05,s^-1,6.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49241,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.034365681,Square Root (minutes -1),1.9699999999999998e-05,s^-1,7.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49251,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.035566838999999996,Square Root (minutes -1),2.11e-05,s^-1,8.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49261,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.036359318,Square Root (minutes -1),2.2e-05,s^-1,8.91,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49271,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.036837481,Square Root (minutes -1),2.26e-05,s^-1,9.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49281,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.038897301,Square Root (minutes -1),2.52e-05,s^-1,10.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49291,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.038275317999999996,Square Root (minutes -1),2.44e-05,s^-1,11.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49301,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.039736633,Square Root (minutes -1),2.6300000000000002e-05,s^-1,11.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49312,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.042023803,Square Root (minutes -1),2.94e-05,s^-1,12.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49321,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.041243181000000004,Square Root (minutes -1),2.84e-05,s^-1,13.11,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49331,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.043255058,Square Root (minutes -1),3.12e-05,s^-1,13.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49341,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.043231933,Square Root (minutes -1),3.12e-05,s^-1,14.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49351,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.04224926,Square Root (minutes -1),2.98e-05,s^-1,15.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49361,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.039089641,Square Root (minutes -1),2.55e-05,s^-1,16.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49371,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.041267421,Square Root (minutes -1),2.84e-05,s^-1,16.81,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49381,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.040049969,Square Root (minutes -1),2.6700000000000002e-05,s^-1,17.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49391,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.039051248,Square Root (minutes -1),2.54e-05,s^-1,18.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49401,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.041388404,Square Root (minutes -1),2.8600000000000004e-05,s^-1,19.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
49412,MTD5326,Glaciecola punicea,Square Root (Maximum Specific Growth Rate),0.035944402,Square Root (minutes -1),2.15e-05,s^-1,20.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,,,Glaciecola punicea
50012,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.033,Square Root (minutes -1),1.82e-05,s^-1,-0.2,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50021,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.038,Square Root (minutes -1),2.4100000000000003e-05,s^-1,0.8,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50031,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.042,Square Root (minutes -1),2.94e-05,s^-1,2.3,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50041,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.044000000000000004,Square Root (minutes -1),3.229999999999999e-05,s^-1,3.3,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50051,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.047,Square Root (minutes -1),3.68e-05,s^-1,4.4,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50061,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.049,Square Root (minutes -1),4e-05,s^-1,5.25,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50071,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.05,Square Root (minutes -1),4.1700000000000004e-05,s^-1,6.1,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50081,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.054000000000000006,Square Root (minutes -1),4.8599999999999995e-05,s^-1,6.95,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50091,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.055999999999999994,Square Root (minutes -1),5.2300000000000004e-05,s^-1,7.6,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50102,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.055999999999999994,Square Root (minutes -1),5.2300000000000004e-05,s^-1,8.6,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50112,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.059000000000000004,Square Root (minutes -1),5.7999999999999994e-05,s^-1,9.3,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50121,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.06,Square Root (minutes -1),5.9999999999999995e-05,s^-1,10.05,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50131,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.062,Square Root (minutes -1),6.409999999999999e-05,s^-1,10.8,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50141,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.06,Square Root (minutes -1),5.9999999999999995e-05,s^-1,11.5,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50151,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.061,Square Root (minutes -1),6.2e-05,s^-1,12.15,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50161,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.06,Square Root (minutes -1),5.9999999999999995e-05,s^-1,12.9,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50171,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.061,Square Root (minutes -1),6.2e-05,s^-1,13.6,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50181,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.061,Square Root (minutes -1),6.2e-05,s^-1,14.25,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50191,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.057999999999999996,Square Root (minutes -1),5.610000000000001e-05,s^-1,14.9,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50201,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.059000000000000004,Square Root (minutes -1),5.7999999999999994e-05,s^-1,15.65,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50212,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.057,Square Root (minutes -1),5.42e-05,s^-1,16.35,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50221,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.055,Square Root (minutes -1),5.04e-05,s^-1,17.1,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50231,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.052000000000000005,Square Root (minutes -1),4.51e-05,s^-1,17.9,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50241,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.042,Square Root (minutes -1),2.94e-05,s^-1,18.75,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50251,MTD5328,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.027000000000000003,Square Root (minutes -1),1.22e-05,s^-1,19.5,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50261,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.04,Square Root (minutes -1),2.6700000000000002e-05,s^-1,0.4,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50271,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.043,Square Root (minutes -1),3.0799999999999996e-05,s^-1,1.3,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50281,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.047,Square Root (minutes -1),3.68e-05,s^-1,2.4,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50291,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.051,Square Root (minutes -1),4.34e-05,s^-1,3.5,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50301,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.054000000000000006,Square Root (minutes -1),4.8599999999999995e-05,s^-1,4.5,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50312,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.057,Square Root (minutes -1),5.42e-05,s^-1,5.5,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50321,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.059000000000000004,Square Root (minutes -1),5.7999999999999994e-05,s^-1,6.4,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50331,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.062,Square Root (minutes -1),6.409999999999999e-05,s^-1,7.2,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50341,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.065,Square Root (minutes -1),7.04e-05,s^-1,8.0,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50351,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.067,Square Root (minutes -1),7.48e-05,s^-1,9.1,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50361,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.071,Square Root (minutes -1),8.4e-05,s^-1,9.3,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50371,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.073,Square Root (minutes -1),8.88e-05,s^-1,10.4,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50381,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.075,Square Root (minutes -1),9.379999999999999e-05,s^-1,11.2,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50391,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.077,Square Root (minutes -1),9.88e-05,s^-1,11.8,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50401,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.078,Square Root (minutes -1),0.0001014,s^-1,12.4,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50412,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.078,Square Root (minutes -1),0.0001014,s^-1,13.1,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50421,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.08,Square Root (minutes -1),0.00010667,s^-1,13.7,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50431,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.079,Square Root (minutes -1),0.00010402,s^-1,14.5,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50441,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.08199999999999999,Square Root (minutes -1),0.00011207,s^-1,15.1,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50451,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.084,Square Root (minutes -1),0.0001176,s^-1,15.9,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50461,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.084,Square Root (minutes -1),0.0001176,s^-1,16.7,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50471,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.08199999999999999,Square Root (minutes -1),0.00011207,s^-1,17.6,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50481,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.079,Square Root (minutes -1),0.00010402,s^-1,18.4,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
50491,MTD5329,Shewanella gelidimarina,Square Root (Maximum Specific Growth Rate),0.076,Square Root (minutes -1),9.63e-05,s^-1,19.1,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,gelidimarina,,,Shewanella gelidimarina
