,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,uniqueID,Temp(kel),1/kT,log_TraitValues,B0,E,Eh,El,Th,Tl,index
1514,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,2.61377,h-1,0.00072605,s^-1,57.5625,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,330.7125,35.08945718870482,-7.227891674987528,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1515,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,2.25245,h-1,0.00062568,s^-1,57.6167,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,330.76669999999996,35.083707369936405,-7.376671499670918,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1516,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,1.72659,h-1,0.00047961,s^-1,60.4924,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,333.64239999999995,34.78131709434875,-7.6425372843193635,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1517,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,2.6791400000000003,h-1,0.00074421,s^-1,60.5633,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,333.7133,34.7739275315654,-7.203187304893979,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1518,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,1.7045700000000001,h-1,0.00047349,s^-1,61.6098,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,334.7598,34.665219989137114,-7.655379764885339,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1519,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,1.6605299999999998,h-1,0.00046126,s^-1,63.8445,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,336.99449999999996,34.43534571193163,-7.6815486826277475,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1520,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,0.00679476,h-1,1.89e-06,s^-1,67.9413,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,341.0913,34.02174758054381,-13.178933728892723,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1521,MTD5244,Geobacillus stearothermophilus,Maximum Specific Growth Rate,0.00660799,h-1,1.84e-06,s^-1,69.6471,Celsius,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,136,342.7971,33.85245123287082,-13.20574498634338,8.94e-05,-1.7866333776552081,2.8376284069660414,-0.8933166888276041,35.73113472507152,33.85245123287082,0.0
1522,MTD5246,Thermus thermophilus,Growth Rate,0.0373975,h-1,1.04e-05,s^-1,49.9158,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,323.06579999999997,35.91999558764668,-11.473704751816948,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1523,MTD5246,Thermus thermophilus,Growth Rate,0.0584016,h-1,1.62e-05,s^-1,54.7158,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,327.8658,35.39412195636002,-11.030499315725935,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1524,MTD5246,Thermus thermophilus,Growth Rate,0.0865779,h-1,2.4e-05,s^-1,59.2632,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,332.41319999999996,34.90993170704275,-10.637456727616328,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1525,MTD5246,Thermus thermophilus,Growth Rate,0.11577899999999999,h-1,3.2200000000000003e-05,s^-1,63.8105,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,336.96049999999997,34.43882030837307,-10.343544105413912,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1526,MTD5246,Thermus thermophilus,Growth Rate,0.130123,h-1,3.6099999999999997e-05,s^-1,68.3579,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,341.50789999999995,33.980244997317904,-10.229217692625438,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1527,MTD5246,Thermus thermophilus,Growth Rate,0.183402,h-1,5.0900000000000004e-05,s^-1,72.8211,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,345.9711,33.541882863972,-9.885647634407796,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1528,MTD5246,Thermus thermophilus,Growth Rate,0.204918,h-1,5.6899999999999994e-05,s^-1,77.2,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,350.34999999999997,33.122654803823444,-9.774215216831989,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1529,MTD5246,Thermus thermophilus,Growth Rate,0.24385199999999999,h-1,6.77e-05,s^-1,81.4947,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,354.64469999999994,32.721543873402155,-9.600424378046045,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1530,MTD5246,Thermus thermophilus,Growth Rate,0.18288900000000002,h-1,5.08e-05,s^-1,85.8737,Celsius,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,thermophilus,,,137,359.02369999999996,32.322440302741974,-9.887614203379838,1.04e-05,-0.5713215547755844,0.7195872110558578,-0.2856607773877922,32.721543873402155,32.322440302741974,0.0
1531,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.0215517,h-1,5.99e-06,s^-1,5.89888,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,279.04888,41.58598346827101,-12.025419145836915,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1532,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.0316092,h-1,8.78e-06,s^-1,7.935389999999999,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,281.08538999999996,41.2846861607412,-11.643034150317249,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1533,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.0689655,h-1,1.92e-05,s^-1,11.9382,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,285.0882,40.705024306581414,-10.860600278930539,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1534,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.0603448,h-1,1.6800000000000002e-05,s^-1,11.9382,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,285.0882,40.705024306581414,-10.99413167155506,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1535,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.102011,h-1,2.8300000000000003e-05,s^-1,14.9579,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,288.1079,40.27838914003935,-10.472648753315083,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1536,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.163793,h-1,4.55e-05,s^-1,17.9775,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,291.1275,39.860618150190355,-9.99779823200737,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1537,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.24425300000000003,h-1,6.78e-05,s^-1,20.9972,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,294.1472,39.45141109797932,-9.598948363017925,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1538,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.25431,h-1,7.06e-05,s^-1,20.9972,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,294.1472,39.45141109797932,-9.558480413465078,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1539,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.491379,h-1,0.00013649,s^-1,30.0562,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,303.20619999999997,38.272707189099506,-8.89925920609617,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1540,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.501437,h-1,0.00013929,s^-1,30.0562,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,303.20619999999997,38.272707189099506,-8.878952467264334,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1541,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.6192529999999999,h-1,0.00017202,s^-1,34.9719,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,308.1219,37.662113957234276,-8.667899808840941,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1542,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.658046,h-1,0.00018279,s^-1,34.9719,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,308.1219,37.662113957234276,-8.607172605035762,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1543,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.692529,h-1,0.00019237,s^-1,34.9719,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,308.1219,37.662113957234276,-8.556089957046185,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1544,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.860632,h-1,0.00023906,s^-1,40.8708,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,314.0208,36.95462883515851,-8.33879599151444,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1545,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.867816,h-1,0.00024106,s^-1,45.0843,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,318.23429999999996,36.465340507040075,-8.330464692804076,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1546,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.880747,h-1,0.00024465,s^-1,45.0843,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,318.23429999999996,36.465340507040075,-8.315681940229142,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1547,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.5445399999999999,h-1,0.00015126,s^-1,49.9298,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,323.0798,35.918439068364975,-8.79651034753639,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1548,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.558908,h-1,0.00015525,s^-1,49.9298,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,323.0798,35.918439068364975,-8.770473837150686,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1549,MTD5249,Lactobacillus rhamnosus,Growth Rate,0.576149,h-1,0.00016004,s^-1,49.9298,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,,,138,323.0798,35.918439068364975,-8.74008677397524,1.92e-05,-0.7061505447889443,0.8289276286355043,-0.3530752723944722,36.465340507040075,35.918439068364975,0.0
1550,MTD5250,Escherichia coli,Square Root Growth Rate,0.129384,sqrt(h-1),4.65e-06,s^-1,6.99078,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,280.14077999999995,41.423894480909006,-12.27864333836501,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1551,MTD5250,Escherichia coli,Square Root Growth Rate,0.126223,sqrt(h-1),4.43e-06,s^-1,7.959210000000001,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,281.10920999999996,41.28118787185786,-12.32711097390723,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1552,MTD5250,Escherichia coli,Square Root Growth Rate,0.174729,sqrt(h-1),8.48e-06,s^-1,8.52775,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,281.67775,41.197865683461124,-11.677800108160463,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1553,MTD5250,Escherichia coli,Square Root Growth Rate,0.21683400000000003,sqrt(h-1),1.31e-05,s^-1,9.95086,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,283.10085999999995,40.99076954594749,-11.242898327757167,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1554,MTD5250,Escherichia coli,Square Root Growth Rate,0.20390999999999998,sqrt(h-1),1.15e-05,s^-1,9.95115,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,283.10114999999996,40.99072755627995,-11.37316352259507,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1555,MTD5250,Escherichia coli,Square Root Growth Rate,0.15221400000000002,sqrt(h-1),6.44e-06,s^-1,9.9523,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,283.10229999999996,40.99056104637633,-11.952982017848012,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1556,MTD5250,Escherichia coli,Square Root Growth Rate,0.30098800000000003,sqrt(h-1),2.52e-05,s^-1,11.9996,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,285.14959999999996,40.696259474042904,-10.588666563446896,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1557,MTD5250,Escherichia coli,Square Root Growth Rate,0.288093,sqrt(h-1),2.3100000000000002e-05,s^-1,12.3986,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,285.54859999999996,40.63939417149846,-10.675677940436525,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1558,MTD5250,Escherichia coli,Square Root Growth Rate,0.32363800000000004,sqrt(h-1),2.9100000000000003e-05,s^-1,12.4548,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,285.60479999999995,40.63139733827843,-10.444772383786827,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1559,MTD5250,Escherichia coli,Square Root Growth Rate,0.294698,sqrt(h-1),2.4100000000000003e-05,s^-1,14.3922,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,287.5422,40.357631368611436,-10.633298717467664,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1560,MTD5250,Escherichia coli,Square Root Growth Rate,0.388435,sqrt(h-1),4.1899999999999995e-05,s^-1,14.9027,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,288.05269999999996,40.2861077522257,-10.080224731036182,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1561,MTD5250,Escherichia coli,Square Root Growth Rate,0.41105600000000003,sqrt(h-1),4.6899999999999995e-05,s^-1,14.9592,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,288.1092,40.278207396777134,-9.96749288251204,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1562,MTD5250,Escherichia coli,Square Root Growth Rate,0.356128,sqrt(h-1),3.52e-05,s^-1,14.9604,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,288.11039999999997,40.27803963522158,-10.254464475360223,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1563,MTD5250,Escherichia coli,Square Root Growth Rate,0.333511,sqrt(h-1),3.09e-05,s^-1,14.9609,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,288.11089999999996,40.27796973498588,-10.384754374060574,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1564,MTD5250,Escherichia coli,Square Root Growth Rate,0.314137,sqrt(h-1),2.7399999999999995e-05,s^-1,15.1322,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,288.2822,40.254036185791364,-10.504967544570249,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1565,MTD5250,Escherichia coli,Square Root Growth Rate,0.356198,sqrt(h-1),3.52e-05,s^-1,15.9288,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,289.0788,40.14311015031037,-10.254464475360223,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1566,MTD5250,Escherichia coli,Square Root Growth Rate,0.391743,sqrt(h-1),4.26e-05,s^-1,15.9849,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,289.13489999999996,40.1353212999176,-10.06365630468895,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1567,MTD5250,Escherichia coli,Square Root Growth Rate,0.427334,sqrt(h-1),5.07e-05,s^-1,16.6677,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,289.8177,40.04076393719066,-9.889584647367137,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1568,MTD5250,Escherichia coli,Square Root Growth Rate,0.417641,sqrt(h-1),4.85e-05,s^-1,16.6679,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,289.81789999999995,40.04073630551993,-9.933946760020836,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1569,MTD5250,Escherichia coli,Square Root Growth Rate,0.48555299999999996,sqrt(h-1),6.55e-05,s^-1,17.5208,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,290.6708,39.92324688451521,-9.633460415323068,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1570,MTD5250,Escherichia coli,Square Root Growth Rate,0.472629,sqrt(h-1),6.2e-05,s^-1,17.5211,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,290.67109999999997,39.92320567995767,-9.688376172919183,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1571,MTD5250,Escherichia coli,Square Root Growth Rate,0.391907,sqrt(h-1),4.270000000000001e-05,s^-1,18.2634,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,291.41339999999997,39.821511675576836,-10.061311637729695,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1572,MTD5250,Escherichia coli,Square Root Growth Rate,0.5147430000000001,sqrt(h-1),7.36e-05,s^-1,19.0581,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,292.2081,39.71321161363953,-9.516865532229444,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1573,MTD5250,Escherichia coli,Square Root Growth Rate,0.514809,sqrt(h-1),7.36e-05,s^-1,19.9695,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,293.11949999999996,39.58973084533627,-9.516865532229444,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1574,MTD5250,Escherichia coli,Square Root Growth Rate,0.60205,sqrt(h-1),0.00010069,s^-1,20.0245,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,293.17449999999997,39.582303749199006,-9.20346406803675,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1575,MTD5250,Escherichia coli,Square Root Growth Rate,0.579433,sqrt(h-1),9.329999999999999e-05,s^-1,20.025,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,293.17499999999995,39.58223624292502,-9.279690450110976,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1576,MTD5250,Escherichia coli,Square Root Growth Rate,0.563278,sqrt(h-1),8.809999999999999e-05,s^-1,20.0254,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,293.17539999999997,39.582182238071624,-9.33703802502214,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1577,MTD5250,Escherichia coli,Square Root Growth Rate,0.611813,sqrt(h-1),0.00010398,s^-1,20.9927,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,294.1427,39.45201465315829,-9.171311985008705,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1578,MTD5250,Escherichia coli,Square Root Growth Rate,0.592427,sqrt(h-1),9.75e-05,s^-1,20.9931,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,294.1431,39.451961003061236,-9.235658179960472,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1579,MTD5250,Escherichia coli,Square Root Growth Rate,0.757234,sqrt(h-1),0.00015928,s^-1,21.3312,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,294.4812,39.40666538481758,-8.744846898208333,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1580,MTD5250,Escherichia coli,Square Root Growth Rate,0.644184,sqrt(h-1),0.00011527,s^-1,21.8464,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,294.9964,39.337843141541875,-9.068233355351353,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1581,MTD5250,Escherichia coli,Square Root Growth Rate,0.708846,sqrt(h-1),0.00013957,s^-1,22.4146,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,295.5646,39.262219191741984,-8.87694429044372,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
1582,MTD5250,Escherichia coli,Square Root Growth Rate,0.6894600000000001,sqrt(h-1),0.00013204,s^-1,22.415,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,139,295.565,39.262166056601906,-8.932405650979282,6.44e-06,-1.1032231598903428,1.371762682432445,-0.5516115799451714,37.05786473568094,36.354939417487316,0.0
