,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,uniqueID,GenusSpecies,MinVolume,MaxVolume,AverageVolume,VolumeUnit,Temp(kel),1/kT,log_TraitValues,B0,E,Eh,El,Th,Tl,index
113,MTD5113,Stygiolobus azoricus,specific Growth,0.0210611,h^-1,5.85e-06,s^-1,60.0427,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,333.1927,34.82826037461068,-12.04906889672051,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
114,MTD5113,Stygiolobus azoricus,specific Growth,0.0583601,h^-1,1.62e-05,s^-1,65.3846,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,338.53459999999995,34.27868853145157,-11.030499315725935,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
115,MTD5113,Stygiolobus azoricus,specific Growth,0.133601,h^-1,3.71e-05,s^-1,70.1923,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,343.34229999999997,33.798696258863366,-10.201893588350885,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
116,MTD5113,Stygiolobus azoricus,specific Growth,0.20241199999999998,h^-1,5.6200000000000004e-05,s^-1,75.1068,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,348.2568,33.32173875863886,-9.786593801064628,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
117,MTD5113,Stygiolobus azoricus,specific Growth,0.240997,h^-1,6.69e-05,s^-1,80.0214,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,353.17139999999995,32.858046009726564,-9.61231159083009,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
118,MTD5113,Stygiolobus azoricus,specific Growth,0.183119,h^-1,5.0900000000000004e-05,s^-1,85.1496,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,358.2996,32.38776183540128,-9.885647634407796,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
119,MTD5113,Stygiolobus azoricus,specific Growth,0.140032,h^-1,3.8900000000000004e-05,s^-1,86.5385,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,359.6885,32.26269983755262,-10.154516307339874,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
120,MTD5113,Stygiolobus azoricus,specific Growth,0.10916400000000001,h^-1,3.0299999999999998e-05,s^-1,87.2863,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,360.43629999999996,32.19576416282029,-10.40436284544895,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
121,MTD5113,Stygiolobus azoricus,specific Growth,0.012701,h^-1,3.53e-06,s^-1,88.6752,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,361.8252,32.07217769939612,-12.554212687019069,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
122,MTD5113,Stygiolobus azoricus,specific Growth,0.00241158,h^-1,6.7e-07,s^-1,89.3162,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,362.46619999999996,32.01545995328542,-14.215988124561399,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
123,MTD5130,Methanothermococcus okinawensis,Specific Growth,0.15834,h^-1,4.4e-05,s^-1,39.897,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,,,12,Methanothermococcus okinawensis,5.24e-19,1.7700000000000002e-18,1.15e-18,m^3,313.04699999999997,37.06958415356015,-10.031320924046012,4.4e-05,-0.8019161542636175,0.7348091418690466,-0.40095807713180875,34.62669988297019,33.32507837823969,0.0
124,MTD5130,Methanothermococcus okinawensis,Specific Growth,0.380073,h^-1,0.000106,s^-1,49.0662,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,,,12,Methanothermococcus okinawensis,5.24e-19,1.7700000000000002e-18,1.15e-18,m^3,322.21619999999996,36.01470723855456,-9.152071463852208,4.4e-05,-0.8019161542636175,0.7348091418690466,-0.40095807713180875,34.62669988297019,33.32507837823969,0.0
125,MTD5130,Methanothermococcus okinawensis,Specific Growth,0.628854,h^-1,0.000175,s^-1,55.0083,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,,,12,Methanothermococcus okinawensis,5.24e-19,1.7700000000000002e-18,1.15e-18,m^3,328.1583,35.36257382647199,-8.650724584040761,4.4e-05,-0.8019161542636175,0.7348091418690466,-0.40095807713180875,34.62669988297019,33.32507837823969,0.0
126,MTD5130,Methanothermococcus okinawensis,Specific Growth,1.12566,h^-1,0.00031299999999999996,s^-1,61.9822,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,,,12,Methanothermococcus okinawensis,5.24e-19,1.7700000000000002e-18,1.15e-18,m^3,335.13219999999995,34.62669988297019,-8.069307367424122,4.4e-05,-0.8019161542636175,0.7348091418690466,-0.40095807713180875,34.62669988297019,33.32507837823969,0.0
127,MTD5130,Methanothermococcus okinawensis,Specific Growth,1.02284,h^-1,0.00028399999999999996,s^-1,64.9921,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,,,12,Methanothermococcus okinawensis,5.24e-19,1.7700000000000002e-18,1.15e-18,m^3,338.14209999999997,34.31847767704625,-8.166536319803068,4.4e-05,-0.8019161542636175,0.7348091418690466,-0.40095807713180875,34.62669988297019,33.32507837823969,0.0
128,MTD5130,Methanothermococcus okinawensis,Specific Growth,0.9295100000000001,h^-1,0.000258,s^-1,69.9953,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,,,12,Methanothermococcus okinawensis,5.24e-19,1.7700000000000002e-18,1.15e-18,m^3,343.14529999999996,33.81810011828676,-8.262550973042657,4.4e-05,-0.8019161542636175,0.7348091418690466,-0.40095807713180875,34.62669988297019,33.32507837823969,0.0
129,MTD5130,Methanothermococcus okinawensis,Specific Growth,0.407003,h^-1,0.000113,s^-1,75.0719,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,okinawensis,,,12,Methanothermococcus okinawensis,5.24e-19,1.7700000000000002e-18,1.15e-18,m^3,348.2219,33.32507837823969,-9.088122739251933,4.4e-05,-0.8019161542636175,0.7348091418690466,-0.40095807713180875,34.62669988297019,33.32507837823969,0.0
130,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.05058,h-1,1.4099999999999999e-05,s^-1,75.0177,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,348.16769999999997,33.33026616345957,-11.169335760580152,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
131,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.075638,h-1,2.1e-05,s^-1,79.7526,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,352.9026,32.883073433064936,-10.770988120240851,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
132,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.0487239,h-1,1.3500000000000001e-05,s^-1,81.1661,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,354.3161,32.75189050263181,-11.21282087251989,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
133,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.131787,h-1,3.66e-05,s^-1,84.6996,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,357.8496,32.428489819520664,-10.215462317556954,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
134,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.12204200000000001,h-1,3.39e-05,s^-1,84.6996,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,357.8496,32.428489819520664,-10.29209554357787,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
135,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.138747,h-1,3.85e-05,s^-1,89.788,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,362.938,31.973841566657505,-10.164852316670535,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
136,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.125754,h-1,3.4899999999999995e-05,s^-1,90.9187,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,364.0687,31.87453936721158,-10.263023728755893,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
137,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.158237,h-1,4.4e-05,s^-1,95.3004,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,368.45039999999995,31.495479745766445,-10.031320924046012,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
138,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.191647,h-1,5.320000000000001e-05,s^-1,95.7951,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,368.94509999999997,31.453249034936483,-9.841452161616676,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
139,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.11136900000000001,h-1,3.09e-05,s^-1,99.6113,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,372.7613,31.13124165657632,-10.384754374060574,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
140,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.100232,h-1,2.78e-05,s^-1,100.742,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,373.892,31.037096569382452,-10.490474537267684,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
141,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.03433869999999998,h-1,9.54e-06,s^-1,103.286,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,376.436,30.827344118308407,-11.56001707250408,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
142,MTD5138,Pyrococcus glycovorans,Mean Growth Rate,0.033874699999999994,h-1,9.41e-06,s^-1,103.781,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,glycovorans,,,13,Pyrococcus glycovorans,6.539999999999999e-20,1.7700000000000002e-18,9.16e-19,m^3,376.931,30.78686048778037,-11.573737604366986,1.4099999999999999e-05,-0.6828990732814614,2.7399327029020233,-0.3414495366407307,31.453249034936483,30.78686048778037,0.0
143,MTD5226,Thermococcus siculi,Growth Rate (1/h),0.199459,h-1,5.5399999999999985e-05,s^-1,69.965,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,siculi,,,14,Thermococcus siculi,2.68e-19,4.19e-18,2.23e-18,m^3,343.115,33.82108654684156,-9.800930964211036,5.5399999999999985e-05,-0.3318021544941963,6.268586558424614,-0.16590107724709816,32.4030816460593,31.52051990361615,0.0
144,MTD5226,Thermococcus siculi,Growth Rate (1/h),0.243714,h-1,6.77e-05,s^-1,75.0608,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,siculi,,,14,Thermococcus siculi,2.68e-19,4.19e-18,2.23e-18,m^3,348.21079999999995,33.3261406898337,-9.600424378046045,5.5399999999999985e-05,-0.3318021544941963,6.268586558424614,-0.16590107724709816,32.4030816460593,31.52051990361615,0.0
145,MTD5226,Thermococcus siculi,Growth Rate (1/h),0.286704,h-1,7.96e-05,s^-1,79.8826,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,siculi,,,14,Thermococcus siculi,2.68e-19,4.19e-18,2.23e-18,m^3,353.0326,32.870964637598746,-9.438496465113937,5.5399999999999985e-05,-0.3318021544941963,6.268586558424614,-0.16590107724709816,32.4030816460593,31.52051990361615,0.0
146,MTD5226,Thermococcus siculi,Growth Rate (1/h),0.31771,h-1,8.83e-05,s^-1,84.9802,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,siculi,,,14,Thermococcus siculi,2.68e-19,4.19e-18,2.23e-18,m^3,358.13019999999995,32.4030816460593,-9.334770450354359,5.5399999999999985e-05,-0.3318021544941963,6.268586558424614,-0.16590107724709816,32.4030816460593,31.52051990361615,0.0
147,MTD5226,Thermococcus siculi,Growth Rate (1/h),0.216856,h-1,6.02e-05,s^-1,90.0958,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,siculi,,,14,Thermococcus siculi,2.68e-19,4.19e-18,2.23e-18,m^3,363.2458,31.946748208842454,-9.7178382056495,5.5399999999999985e-05,-0.3318021544941963,6.268586558424614,-0.16590107724709816,32.4030816460593,31.52051990361615,0.0
148,MTD5226,Thermococcus siculi,Growth Rate (1/h),0.00117184,h-1,3.3e-07,s^-1,95.0077,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,siculi,,,14,Thermococcus siculi,2.68e-19,4.19e-18,2.23e-18,m^3,368.1577,31.52051990361615,-14.924173182485886,5.5399999999999985e-05,-0.3318021544941963,6.268586558424614,-0.16590107724709816,32.4030816460593,31.52051990361615,0.0
149,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.00258061,h-1,7.2e-07,s^-1,80.1462,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,353.2962,32.846439080068066,-14.144014624936311,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
150,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.00100062,h-1,2.8e-07,s^-1,85.1082,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,358.2582,32.39150453644758,-15.088476233777161,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
151,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.10556700000000001,h-1,2.9299999999999997e-05,s^-1,90.1275,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,363.2775,31.94396049994713,-10.437923041941252,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
152,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.417257,h-1,0.00011591,s^-1,95.115,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,368.265,31.51133588725386,-9.06269653006362,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
153,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.624092,h-1,0.00017336,s^-1,100.094,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,373.24399999999997,31.09098099505831,-8.660140200736171,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
154,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.696296,h-1,0.00019342,s^-1,105.111,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,378.26099999999997,30.678611092657036,-8.550646567675457,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
155,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.55102,h-1,0.00015306,s^-1,110.15799999999999,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,383.308,30.274667135879092,-8.784680556582499,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
156,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.31395500000000004,h-1,8.72e-05,s^-1,113.10700000000001,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,386.257,30.0435257109115,-9.34730622704934,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
157,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.163625,h-1,4.55e-05,s^-1,116.01299999999999,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,389.16299999999995,29.81918144972555,-9.99779823200737,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
158,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.0767143,h-1,2.13e-05,s^-1,119.12,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,392.27,29.582996687280552,-10.756803485248895,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
159,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.059779399999999996,h-1,1.66e-05,s^-1,120.96700000000001,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,394.11699999999996,29.444358174145098,-11.006107862601777,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
160,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.053245400000000005,h-1,1.4800000000000002e-05,s^-1,122.037,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,395.187,29.364635249943802,-11.120883377194204,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
161,MTD5247,Methanopyrus kandleri,Specific Growth Rate,0.00793215,h-1,2.2e-06,s^-1,122.13,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,15,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,395.28,29.357726448389855,-13.027053197600004,7.2e-07,-3.218373689511497,2.736447640373181,-1.6091868447557485,30.678611092657036,29.357726448389855,0.0
162,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.00516402,h-1,1.43e-06,s^-1,80.2437,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,353.39369999999997,32.83737687038435,-13.457836113692458,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
163,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.11620899999999999,h-1,3.2299999999999986e-05,s^-1,85.1662,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,358.3162,32.386261381761535,-10.340443327735663,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
164,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.269966,h-1,7.5e-05,s^-1,90.1895,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,363.3395,31.93850960470729,-9.498022444427964,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
165,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.41726,h-1,0.00011591,s^-1,95.0663,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,368.2163,31.51550355190561,-9.06269653006362,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
166,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.559358,h-1,0.00015538,s^-1,100.235,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,373.385,31.079240222610824,-8.769636828442,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
167,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.43350900000000003,h-1,0.00012042,s^-1,105.13799999999999,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,378.28799999999995,30.676421431606457,-9.024524925927972,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
168,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.280464,h-1,7.79e-05,s^-1,110.234,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,383.38399999999996,30.26866564728717,-9.460084605087571,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
169,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.17291099999999998,h-1,4.8e-05,s^-1,112.12200000000001,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,385.272,30.120336049646852,-9.944309547056383,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
170,MTD5248,Methanopyrus kandleri,Specific Growth Rate,0.13661099999999998,h-1,3.79e-05,s^-1,113.044,Celsius,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,,,16,Methanopyrus kandleri,1.15e-18,2.99e-18,2.07e-18,m^3,386.19399999999996,30.048426724701947,-10.180559445875893,1.43e-06,-2.441559992496425,3.362545027174606,-1.2207799962482124,31.079240222610824,29.660726891590226,0.0
